job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline
645202596b68,HVAC,AC repair,85048,2025-09,Replace capacitor and contactor on condenser,129.78,259.55,194.67,224.9,Flexible
44f1bbc5b4c9,Painting,House Painter,60661,2026-04,Install supplied wallpaper on one accent wall | Wall paper,250,450,350,,Within 1-2 weeks
94bcfe105ad5,Plumbing,Pipe repair / replacement,34432,2026-04,Repair leaking pipe under stilt home (Hardy boards removed),450,900,675,,As soon as possible
fe94789a48da,Handyman,Handyman,48066,2026-03,Replace garage door cable and humidifier Aprilaire maintenance,160,280,220,,Within 1-2 weeks
c09582dcf542,Painting,Interior painting,60636,2026-04,"Paint/stain 3-5 interior doors; one needs replacement | Will purchase some material such as pain, also need Door Knobs and Door Stoppers.",560,1400,980,,I'm flexible
5b5804ed59d9,Flooring,Flooring,19711,2026-05,Install neoprene rug/runner glued to bathroom floor,60,120,90,,As soon as possible
8e950708da83,Roofing,Gutter cleaning,47112,2026-03,"Replace gutter sections and reseal rusty spots | I need gutter repair , ceiling fan replaced , door replaced .",300,1200,750,,As soon as possible
ec622897b2df,Plumbing,Leak repair,71269,2026-04,Repair through-slab floor water leak with supplied parts,1800,3600,2700,,As soon as possible
8cce10345c5e,Electrical,Outlet / switch installation,8008,2026-04,Run new outlet 6–20 ft with full drywall patch and paint,380,760,570,,As soon as possible
4effa88a956a,Cleaning,Carpet cleaning,7052,2026-01,Steam clean carpet in 3 bedrooms and hallway,147.57,295.13,221.35,233.56,Within 1 month
36b581c7df84,Appliance Repair,Appliance Repair,37918,2026-04,Diagnose and repair refrigerator-freezer cooling issue (we supply parts),275,1200,737.5,,As soon as possible
b67e21816864,Handyman,Handyman,92673,2026-04,Carpentry and paint — general estimate provided | I need carpentry regarding my wood around balcony,300,1200,750,,As soon as possible
453afb3d310d,Exterior,Deck / fence cleaning and staining,64137,2026-03,Single-story deck power wash/sand and stain | Need someone to power wash and or sand and stain my deck.,500,1200,850,,As soon as possible
a24808ec8338,Plumbing,Plumbing,30064,2026-04,Diagnose and repair shower with no water after recent install | I am looking for the same darn vvendor whom I paid to come out and complete the work started,275,800,537.5,,As soon as possible
2539b1fe79ac,Handyman,Door repair / installation,21229,2026-03,"Repair door frame and fill hole | Door frame fixed, hole to be filled in etc.",220,440,330,,Within 1-2 weeks
6f84d745efab,Painting,House Painter,44132,2026-05,Paint entry door and rust touch-up on security door | Faucet put bathroom sink,120,220,170,,Within 1-2 weeks
a1c8028fdb70,Electrical,Electrician,42232,2026-03,Replace 2 exterior lights and relocate 1 security light,300,520,410,,As soon as possible
05a4cd585799,Handyman,Handyman,78578,2026-03,Install supplied closet door frame and assemble supplied rack | House settled and door frame is a little off track,250,650,450,,As soon as possible
658a39f88a25,Handyman,Drywall repair / patching,63136,2026-03,"Patch 2–3 medium drywall holes (carpentry and drywall) | Hole in downstairs basement restrooms ceiling, hole behind entry door in drywall.",220,520,370,,I'm flexible
8f7d517865d6,Handyman,Furniture Assembly,30094,2026-04,"Assemble 3–4 large, complex furniture items",300,600,450,,As soon as possible
5f79fb022120,Handyman,Handyman,31907,2026-05,Repair claw-scratch damage on 4 kitchen cabinet faces,120,220,170,,As soon as possible
69ec3b9cea2c,HVAC,AC installation / replacement,75248,2026-03,"Install 3-ton split AC, 1500 sq ft home",3252.69,5576.04,4414.36,4709.57,Within 1 month
a37d09d34a7c,Moving,Residential Moving,85014,2025-09,"Local move, 2BR apartment, 15-min drive",331.43,662.85,497.14,494.04,
0df941cb1536,Painting,Interior painting,19977,2026-04,Painting two large/open-plan interior areas (homeowner supplies paint) | Painting,1400,4200,2800,,Within 1-2 weeks
b94422c62a30,Cleaning,"Pressure washing (driveways, sidewalks, patios)",78759,2026-04,"Power wash 15x17 screened patio, vacuum/wash furniture, clean 12 windows | Could you get done by April 15?",220,420,320,425,As soon as possible
179cf283f9f5,Appliance Repair,Appliance Repair,62959,2026-03,Repair single freezer drawer that won't close,120,300,210,,As soon as possible
6a287a1078c0,Flooring,Flooring,36117,2026-04,Staining 13–16 interior steps plus adjacent floor | None,400,950,675,,As soon as possible
cb2cf4bf26a8,Handyman,Door repair / installation,68134,2026-03,Single interior door installation or rehanging | A door yo close in my washer and dryer,120,350,235,,As soon as possible
632cc2a9bf8e,Electrical,Ceiling fan installation,30223,2026-04,Install homeowner-supplied ceiling fan | Two weeks,100,250,175,,Within 1-2 weeks
292538a65fd7,Handyman,Furniture Assembly,32566,2026-03,Assemble one medium furniture item with instructions | Assemble wordrobe,80,140,110,,I'm flexible
338b4dea5367,Painting,House Painter,60411,2026-04,Paint exterior metal railing ~8–12 ft around window | Railing need to be strip and spokes and need coating and painted,160,260,210,,Within 1-2 weeks
a41e38b702f4,Landscaping,Tree trimming / removal,33418,2026-05,Trim two 30-ft oaks overhanging roof,316.23,737.87,527.05,547.25,
ec12198047ad,Plumbing,Faucet / fixture installation,55305,2026-03,Repair leaking faucet (you supply parts) | Dishwasher/disposal drainage problems,120,180,150,,Within 1 month
0287240ca63d,Handyman,Handyman,38135,2026-04,"Two desks—disassemble, scratch repair, sand, varnish, tighten screws | The two desk has to be disassemble and reassembled afterwards",220,480,350,,Within 1-2 weeks
b513a7ff5978,Plumbing,Plumbing,28677,2026-03,"Install 5 supplied blinds, 2 supplied curtain rods, and replace supplied kitchen faucet | Need 5 mini blinds installed and 2 curtain rods and install a kitchen sink faucet",220,420,320,200,Within 1-2 weeks
bbb925608218,Exterior,Paving,32226,2026-04,Install 19x12 ft patio with supplied pavers | Patio pavers installed,2400,3600,3000,,As soon as possible
559465212fb5,Cleaning,Window washing (exterior),76034,2026-05,"Exterior window wash, 2-story, 20 windows",200.08,400.16,300.12,345.91,Within 2 weeks
fafc2732a41f,Landscaping,Tree trimming / removal,7108,2026-05,Trim two 30-ft oaks overhanging roof,339.73,792.71,566.22,675.45,Flexible
d2c3f7d7309a,Handyman,Door repair / installation,78154,2026-03,Hang and fit one solid wood slab door; install provided hardware | The door will need to have a protective coating (of some kind-not sure what I'll purchase yet) applied first. I would like to get an estimate for hanging the door plus all hardware installation and another bid for doing everything including applying the protective coating. I may decide to do the coating myself. I would imagine the painted on coating would have to be applied first (probably a couple of days before it is hung.)I don't have a picture yet but will be able to provide a picture later. It is a single solid wood front door. It is not a double door.,175,325,250,,I'm flexible
467ab99dbaa3,Moving,Junk Removal,60647,2026-04,"Haul old couch, mattress, 10 boxes from garage",136.94,273.89,205.41,211.47,
2d0d1a2c4841,Handyman,Handyman,78754,2026-03,Repair single door frame and surrounding damage | Rear door door jam at the bottom is rotten. need to be repaired.,180,450,315,,I'm flexible
d44082a1f10c,HVAC,Heating repair,75001,2025-07,"Fix furnace ignitor, unit not starting",159.83,372.93,266.38,245.83,Within 2 weeks
35913fbeb515,HVAC,Seasonal tune-up / maintenance,85014,2025-08,Pre-winter furnace inspection and filter change,86.72,162.61,124.67,135.9,Within 2 weeks
136e34f998a6,Electrical,Ceiling fan installation,68937,2026-05,"Install supplied ceiling fan on standard 8–9 ft drywall ceiling | My elderly father needs a ceiling fan with light installed in his dinning room. He has purchased a new fan and has it at the house. He is located in Elwood, just southof Lexington Nebraska. Thank you for your time",140,220,180,,I'm flexible
eaa26b14ca25,Handyman,Handyman,37663,2026-04,Full-day garage box organizing with ladder work possible | I need someone to arrange boxes in garage May require climbing ladder,480,640,560,,As soon as possible
4e212c279732,Landscaping,Hedge trimming,32578,2025-11,"Trim 60 linear ft of boxwood hedge, haul debris",117.83,245.47,181.65,171.06,Within 1 month
75502538c3e8,HVAC,Mini-split installation,7052,2025-12,Install single-zone ductless mini-split 12k BTU,2184.5,4369,3276.75,2938.6,Within 1 week
7f7af6137ce9,Plumbing,Plumbing,54004,2026-03,Locate septic access and diagnose/clear toilet clog,450,1200,825,,As soon as possible
93994319c450,Plumbing,Plumbing,70003,2026-04,Repair leaking faucet with supplied parts | needto fix float in toilet,160,350,255,,I'm flexible
2016478d9492,Flooring,Flooring,34759,2026-03,Flooring and tiling project in ZIP 34759 | I need the shower chaulk floor tiles in the master bathroom redone and stains cleaned and the excess chalk on the floor completely removed and smoothed as possible with the stains removed.,1200,4500,2850,,Within 1-2 weeks
a6e0f1a76758,Handyman,Handyman,75638,2026-04,"8–10 mixed indoor/outdoor general handyman tasks, no high access | I NEED A HANDYMAN!!",350,900,625,,As soon as possible
14bc33c0f01c,Plumbing,Faucet / fixture installation,27524,2026-04,Install two homeowner-supplied bathroom vanities | take out vanities in 2 bathrooms and replace with all new pluming,300,900,600,,Within 1-2 weeks
f0dc74b0f498,Appliance Repair,Appliance Repair,93451,2026-04,New dishwasher installation; homeowner supplies unit | Dishwasher has been delivered and needs to be installed,300,500,400,250,As soon as possible
54d639e084af,Flooring,Flooring,22408,2026-03,"Replace 6–10 hardwood floor boards, standard site",600,1200,900,,Within 1-2 weeks
22191a921526,Handyman,Window repair,35810,2026-03,Unsticking bay window; homeowner supplies hardware,150,450,300,,As soon as possible
09a9e7cbaba5,Moving,Residential Moving,75024,2026-01,Move large safe from garage to 2nd floor,216.34,540.85,378.6,392.01,Flexible
631f58a3d20f,HVAC,Mini-split installation,7201,2026-05,Install single-zone ductless mini-split 12k BTU,1965.3,3930.59,2947.95,2666.61,Within 1 week
392ed6711025,Handyman,Handyman,61354,2026-03,"Repair leaking drain or supply pipe under sink | Leak under floor, In sink area, boards need replaced also.",150,450,300,,As soon as possible
23ca67ce89b1,Plumbing,Toilet repair / installation,13760,2026-03,Toilet tank fill valve replacement | The toilet tank fills correctly but won’t turn toilet off. Have to lift top of tank to press down on valve to turn off toilet,120,260,190,,Within 1-2 weeks
7e245b947ebe,Handyman,Furniture Assembly,49230,2026-03,Assemble one medium flat-pack furniture item | I just received a medium chair that needs assembly,90,140,115,,As soon as possible
34fbd3ead861,Painting,House Painter,92376,2026-05,Exterior trim painting ~50–150 ft | Just 100 feet approx. Facia board.,500,900,700,,I'm flexible
6b931c5c8238,Cleaning,Deep cleaning,77007,2026-03,"Spring deep clean, 4BR/3BA, baseboards and blinds",253.63,456.53,355.08,337.34,Within 1 week
644214df316c,Landscaping,Lawn mowing / maintenance,33139,2025-08,One-time mow of overgrown 1/3 acre lot,96.82,193.63,145.22,158.51,
f15d449e81e8,Handyman,Window repair,8050,2026-04,"Replace 2 standard, ground-level double-hung windows | need 2 windows replaced ranch home also outer door fram repaired or replaced",700,1600,1150,,As soon as possible
fc0f55df7549,Handyman,Handyman,23320,2026-05,Diagnose and repair belt-driven hydrostatic mower (labor only) | Riding lawnmower repair,250,900,575,,As soon as possible
12207c2973e1,Cleaning,Deep cleaning,7111,2025-10,"Deep clean 3BR/2BA, 1800 sq ft, appliances included",170.46,340.92,255.69,238.77,Within 1 week
0c5791cea66c,Handyman,Handyman,20772,2026-04,Install 4 window blinds (standard residential) | Hang window blinds,150,320,235,,As soon as possible
54a91e5d8874,Painting,House Painter,32771,2026-03,Paint two small interior rooms' walls,400,800,600,,As soon as possible
d78d11b8bac2,Landscaping,Leaf cleanup / yard debris removal,7110,2026-04,"Fall leaf cleanup, 1/3 acre, bag and haul",128.93,257.86,193.4,179.31,Within 1 month
d0b572559570,Exterior,Paving,33411,2026-04,"Re-sanding 736 sq ft of paver joints | Hi, I’m looking to get a quote for a paver job at my property. The scope is re-leveling uneven pavers, addressing any root or base issues as needed, and re-sanding the joints after leveling. The area is approximately 736 sq ft (driveway, walkway, and patio sections). Could you let me know your pricing and availability for an on-site estimate",400,900,650,,As soon as possible
91bca017d067,Handyman,Handyman,48235,2026-03,Repair leak in accessible household water pipe | Dust to dawn light is out,160,480,320,,As soon as possible
ef80e37bb1d4,Painting,House Painter,32907,2026-03,Painting/staining 10–20 cabinet doors and drawers | Kitchen cabinetsto be painted,600,1600,1100,,As soon as possible
8dfe95b048b9,Landscaping,Mulching,7042,2026-01,Spread 5 cubic yards of mulch in front beds,150.33,300.66,225.5,221.26,Within 1 month
d9ae4cc82326,Plumbing,Faucet / fixture installation,61761,2026-03,Install supplied bathroom faucet and adjust sticky vinyl fence gate | Already have faucet. Gate adjustment via loosen/tighten hinges,220,460,340,,I'm flexible
d9eac2f7abef,Roofing,Roofing,10956,2026-04,Remove small roof cap/vent and replace nearby shingles,450,800,625,,I'm flexible
bc8bb8f5ff7a,Flooring,Flooring,32401,2026-04,Replace 4–10 engineered hardwood planks with supply | Had a subfloor project with some else who didn't show up to finish the job I need it finished asap but done correctly,450,900,675,,As soon as possible
884486e0e1e2,Handyman,Handyman,34105,2026-03,Partial replacement of 10–25 ft wooden fence | fencing wooden,350,900,625,,As soon as possible
7dd047c5c133,Handyman,Handyman,32174,2026-03,Install homeowner-supplied frameless shower door | I need a shower door replaced.,250,650,450,,Within 1-2 weeks
